184.0,8050.51260918,8,2,45
185.0,8050.51260918,8,2,9
186.0,8050.51260918,8,2,49
187.0,8050.51260918,8,2,44
188.0,8050.51260918,8,2,41
189.0,8050.51260918,8,2,43
190.0,7783.84594251,8,2,8
191.0,7517.17927584,7,2,16
192.0,7250.51260918,7,2,26
193.0,7250.51260918,7,2,18
194.0,7250.51260918,7,2,35
195.0,7250.51260918,7,2,8
196.0,7250.51260918,7,2,48
197.0,7250.51260918,7,2,24
198.0,7250.51260918,7,2,33
199.0,7250.51260918,7,2,5
200.0,6983.84594251,7,2,33
201.0,6717.17927584,7,2,15
202.0,6450.51260918,7,2,16
203.0,6450.51260918,7,2,22
204.0,6450.51260918,7,2,5
205.0,6450.51260918,7,2,14
206.0,6450.51260918,6,2,21
207.0,6450.51260918,6,2,34
208.0,6450.51260918,6,2,34
209.0,6450.51260918,6,2,13
210.0,6183.84594251,6,2,29
211.0,5917.17927584,6,2,26
212.0,5650.51260918,6,2,13
213.0,5650.51260918,6,2,12
214.0,5650.51260918,6,2,33
215.0,5650.51260918,6,2,42
216.0,5650.51260918,6,2,10
217.0,5650.51260918,6,2,48
218.0,5650.51260918,6,2,32
219.0,5650.51260918,6,2,42
220.0,5383.84594251,6,2,49
221.0,5117.17927584,6,2,35
222.0,4850.51260918,6,2,37
223.0,4850.51260918,5,2,35
224.0,4850.51260918,5,2,41
225.0,4850.51260918,5,2,8
226.0,4850.51260918,5,2,25
227.0,4850.51260918,5,2,28
228.0,4850.51260918,5,2,34
229.0,4850.51260918,5,2,27
230.0,4583.84594251,5,2,45
231.0,4317.17927584,5,2,6
232.0,4050.51260918,5,2,28
233.0,4050.51260918,5,2,13
234.0,4050.51260918,5,2,38
235.0,4050.51260918,5,2,48
236.0,4050.51260918,5,2,36
237.0,4050.51260918,5,2,12
238.0,4050.51260918,5,2,16
239.0,4050.51260918,5,2,11
240.0,3783.84594251,5,2,12
241.0,3517.17927584,5,2,18
242.0,3250.51260918,4,2,47
243.0,3250.51260918,4,2,13
244.0,3250.51260918,4,2,28
245.0,3250.51260918,4,2,23
246.0,3250.51260918,4,2,49
247.0,3250.51260918,4,2,23
248.0,3250.51260918,4,2,13
249.0,3250.51260918,4,2,47
250.0,2983.84594251,4,2,24
251.0,2717.17927584,4,2,33
252.0,2450.51260918,4,2,16
253.0,2450.51260918,4,2,36
254.0,2450.51260918,4,2,8
255.0,2450.51260918,4,2,34
256.0,2450.51260918,4,2,8
257.0,2450.51260918,4,2,18
258.0,2450.51260918,3,2,10
259.0,2450.51260918,3,2,30
260.0,2183.84594251,3,2,40
261.0,1917.17927584,3,2,31
262.0,1650.51260918,3,2,48
263.0,1650.51260918,3,2,31
264.0,1650.51260918,3,2,44
265.0,1650.51260918,3,2,36
266.0,1650.51260918,3,2,10
267.0,1650.51260918,3,2,29
268.0,1650.51260918,3,2,43
269.0,1650.51260918,3,2,20
270.0,1383.84594251,3,2,26
271.0,1117.17927584,3,2,39
272.0,850.512609176,3,2,38
273.0,850.512609176,3,2,37
274.0,850.512609176,3,2,6
275.0,850.512609176,3,2,49
276.0,850.512609176,3,2,16
277.0,850.512609176,3,2,17
278.0,850.512609176,2,2,44
279.0,850.512609176,2,2,17
280.0,583.84594251,2,2,32
281.0,317.179275843,2,2,45
282.0,50.5126091763,2,2,18
283.0,50.5126091763,2,2,14
284.0,50.5126091763,2,2,14
285.0,50.5126091763,2,2,11
286.0,50.5126091763,2,2,37
287.0,50.5126091763,2,2,31
288.0,50.5126091763,2,2,47
289.0,50.5126091763,2,2,16
290.0,0.0,2,2,28
291.0,0.0,2,2,31
292.0,0.0,2,2,26
293.0,0.0,1,1,48
294.0,0.0,1,1,25
295.0,0.0,1,1,13
296.0,0.0,1,1,43
297.0,0.0,1,1,24
298.0,0.0,1,1,18
299.0,0.0,1,1,44
300.0,0.0,1,1,12
301.0,0.0,1,1,13
302.0,0.0,1,1,42
303.0,0.0,1,1,50
304.0,0.0,1,1,39
305.0,0.0,1,1,33
306.0,0.0,1,1,13
307.0,0.0,1,1,12
308.0,0.0,1,1,38
309.0,0.0,1,1,37
310.0,0.0,1,1,22
311.0,0.0,0,1,25
312.0,0.0,0,1,29
313.0,0.0,0,1,39
314.0,0.0,0,1,5
315.0,0.0,0,1,19
316.0,0.0,0,1,35
317.0,0.0,0,1,44
318.0,0.0,0,1,25
319.0,0.0,0,1,33
320.0,0.0,0,1,17
321.0,0.0,0,1,30
322.0,0.0,0,1,45
323.0,0.0,0,1,15
324.0,0.0,0,1,33
325.0,0.0,0,1,50
326.0,0.0,0,1,42
327.0,0.0,0,1,34
328.0,0.0,0,1,6
329.0,0.0,0,1,8
330.0,0.0,0,1,40
331.0,0.0,0,1,16
332.0,0.0,0,1,32
333.0,0.0,0,1,30
334.0,0.0,0,1,17
335.0,0.0,0,1,35
336.0,0.0,0,1,38
337.0,0.0,0,1,16
338.0,0.0,0,1,33
339.0,0.0,0,1,48
340.0,0.0,0,1,33
341.0,0.0,0,1,44
342.0,0.0,0,1,17
343.0,0.0,0,1,26
344.0,0.0,0,1,7
345.0,0.0,0,1,21
346.0,0.0,0,1,50
347.0,0.0,0,1,13
348.0,0.0,0,1,33
349.0,0.0,0,1,9
350.0,0.0,0,1,7
351.0,0.0,0,1,17
352.0,0.0,0,1,18
353.0,0.0,0,1,15
354.0,0.0,0,1,46
355.0,0.0,0,1,7
356.0,0.0,0,1,15
357.0,0.0,0,1,42
358.0,0.0,0,1,26
359.0,0.0,0,1,50
360.0,0.0,0,1,30
361.0,0.0,0,1,18
362.0,0.0,0,1,21
363.0,0.0,0,1,15
364.0,0.0,0,1,16
365.0,0.0,0,1,34
366.0,0.0,0,1,6
367.0,0.0,0,1,36
368.0,0.0,0,1,40
369.0,0.0,0,1,9
370.0,0.0,0,1,45
371.0,0.0,0,1,17
372.0,0.0,0,1,42
373.0,0.0,0,1,10
374.0,0.0,0,1,6
375.0,0.0,0,1,18
376.0,0.0,0,1,41
377.0,0.0,0,1,31
378.0,0.0,0,1,6
379.0,0.0,0,1,44
380.0,0.0,0,1,44
381.0,0.0,0,1,31
382.0,0.0,0,1,29
383.0,0.0,0,0,13
384.0,0.0,0,0,10
385.0,0.0,0,0,17
386.0,0.0,0,0,34
387.0,0.0,0,0,31
388.0,0.0,0,0,33
389.0,0.0,0,0,41
390.0,0.0,0,0,23
391.0,0.0,0,0,6
392.0,0.0,0,0,34
393.0,0.0,0,0,40
394.0,0.0,0,0,38
395.0,0.0,0,0,37
396.0,0.0,0,0,32
397.0,0.0,0,0,8
398.0,0.0,0,0,27
399.0,0.0,0,0,37
